company_id,created_date
"dbcf1d2e0aefb94","2019-07-15"
"357b649f70201f8","2019-12-31"
".cc754d251302eb7","2019-10-31"
"a68df64e27d5263","2019-07-08"
"b9ee770eacd9758","2019-10-09"
"8d313d191a4addb","2019-09-11"
"f662097e22cf6c7","2019-11-12"
"a47f72e2a4d9c85","2019-11-18"
"bb49d836f9b6111","2019-11-12"
"6f9070aeabb9f9c","2019-09-05"
"7ead2b79a775e39","2019-12-12"
"41f87059bdd4ceb","2019-09-13"
"12ab61c16a2c6e7","2019-07-28"
"8bb8093f22f2358","2019-07-17"
"8d031bf0624987b","2019-08-19"
"731c3b06fc96886","2019-07-12"
"dcaad1a9b64d99d","2019-10-29"
"406620a47aade9c","2019-11-27"
"c9809a19cf54e66","2019-11-01"
"57caddc3132edb4","2019-11-08"
"6ef826b95fbe5f2","2019-10-25"
"11f43b8ea38c6e3","2019-09-06"
"0d1e518a071fffb","2019-12-10"
"64922c0d05ce9c4","2019-07-26"
"bf13ea21cc9bd1f","2019-12-10"
"23301b604f756a8","2019-12-30"
"3e9bbb79a570dc9","2019-07-31"
"6115e59e16aeba3","2019-10-22"
"5796250d22232e1","2019-09-16"
"72889ba8ef654a4","2019-12-19"
"6a1b4194580484a","2019-07-22"
"3dad217016c8a44","2019-07-12"
"e6f3eb5e4aef0d4","2019-07-25"
"61a7bcd5e29a16c","2019-08-01"
"79a8cb5ce7c7486","2019-11-27"
"a73f076e211a57b","2019-09-25"
"b7387e5dba76d58","2019-07-29"
"9bcfe332ff4a708","2019-07-09"
"7c1ecb66df82726","2019-07-09"
"955b31408669887","2019-07-01"
"1ac0e56eed772c7","2019-11-13"
"30597e67f922411","2019-07-16"
"47a06d4620c25f1","2019-12-23"
"c4d2359c5920601","2019-09-03"
"efaa105962d8442","2019-08-12"
"742c80bdc85550d","2019-09-12"
"060d4847deee11d","2019-11-15"
"b3377dcb26ede51","2019-10-16"
"a8f8d540e6a908a","2019-11-13"
"7443a32d984163f","2019-07-19"
"11e240eaa7e6206","2019-09-25"
"35785331fa5ac4f","2019-07-18"
"1d8aba95f8d20d3","2019-09-30"
"bb8d8c64b4aa5b2","2019-12-09"
"a20944a1e7dc5a2","2019-07-11"
"baf91531b1d1ec9","2019-07-16"
"594b7409b4ce986","2019-10-24"
"43766915bbd96f0","2019-08-20"
"2b15222006ce498","2019-10-23"
"5bbe48a3eb3507e","2019-09-18"
"cb96783f01944d0","2019-12-09"
"d368a326c2a6a75","2019-07-12"
"3288127c1c0c124","2019-12-06"
"fb9b4584dd29778","2019-09-19"
"815c86a19a31be4","2019-07-04"
"ea523affbd6448c","2019-11-18"
"48d608109e4eb0e","2019-10-12"
"dace328d4fd5d3a","2019-09-17"
"8cf46e8081d4481","2019-10-29"
"632028509790d37","2019-07-23"
"96fc2c0797a3e2f","2019-11-01"
"dd5740033dc655b","2019-10-16"
"30a8392fc4badbd","2019-08-21"
"810d61803dca217","2019-09-26"
"c4e3ebae68f6ff5","2019-09-20"
"ea204ce7c701d5d","2019-08-05"
"53b5abc45325b58","2019-07-26"
"e8d5c7df85960d6","2019-11-20"
"3dac451ac7f1c3b","2019-12-09"
"a3895dd4b8ff5c2","2019-08-13"
"7a502d55f58bb6c","2019-09-18"
"3b5a0728133013a","2019-11-26"
"5553964bae8d1ff","2019-07-25"
"3f1d0c5d9fb5a46","2019-10-23"
"1f7a72dc85d2259","2019-09-24"
"b03da9eb34c0d74","2019-09-18"
"bb4233fcd77348b","2019-11-11"
"45269e4792bd164","2019-07-30"
"0a45b7b900a96e2","2019-10-31"
"a6115ff33297932","2019-11-01"
"fefa1afc32508bf","2019-08-16"
"810480aa4cc3b14","2019-07-11"
"7518fae6233cca3","2019-08-28"
"36d83a37695cbc7","2019-08-27"
"834d269adc5d274","2019-11-13"
"1185830c38cb048","2019-08-09"
"d645a62b5a43fbc","2019-11-14"
"ae262f184c35d86","2019-12-24"
"8291969d3b9e66d","2019-09-06"
"dcdef37c00f0333","2019-09-23"
"eb1b57fd275961b","2019-09-09"
"049ce33b60a6268","2019-08-02"
"130ae7dad150f42","2019-10-18"
"a6eab9e8e83de9d","2019-10-21"
"96dafe1b92e7ebe","2019-10-02"
"88139a067c44022","2019-09-06"
"af41b9eaaba3af9","2019-08-23"
"217bb62d56fd0dd","2019-12-10"
"5ac6663acd65a9b","2019-12-04"
"8968aa04da5aaf2","2019-09-13"
"560f911085315f0","2019-10-07"
"888fa3c1437de03","2019-08-15"
"777497c331bc15f","2019-08-14"
"88e437837a26ef5","2019-09-03"
"73723ade9261f8e","2019-11-18"
"d58734415792aeb","2019-10-07"
"088a09d09a89699","2019-10-22"
"a439356c2432f9a","2019-09-06"
"c368ffd9419cb1b","2019-11-12"
"d8f4e483a0c0f6c","2019-10-16"
"dc98a74b1617bef","2019-08-29"
"596a343636a6dd2","2019-12-15"
"abcc3da15018dc3","2019-12-31"
"c3e8040c4debaa6","2019-11-04"
"db6549326f6c5f6","2019-11-20"
"ed6e86f7ded5a6c","2019-09-24"
"ef246fa0f0f06f7","2019-12-20"
"ef8162b8a6c55a0","2019-10-21"
"de6ec68bdb91ff5","2019-08-13"
"f15a935bfd4e7a9","2019-11-26"
"b3126b6025c557a","2019-11-08"
"3bd0f303b7aa84e","2019-08-22"
"acf08c2c40d9134","2019-08-01"
"357e9f96c5ec15d","2019-10-30"
"8f93c829b464c06","2019-10-31"
"d0c5684b5649136","2019-10-23"
"60a83769f2bc30b","2019-08-24"
"8dd5c8c0c67bfd7","2019-11-25"
"e1cf0fac21c23c4","2019-07-11"
"9b07ec2a45dafc7","2019-12-17"
"defb1d554c40cbf","2019-09-25"
"d434afa896f7b36","2019-09-24"
"f0e75c77c5b15d8","2019-11-12"
"59e48d8a6f11c80","2019-12-19"
"af8bee7634dcaab","2019-12-19"
"1dbe62fef98caf6","2019-10-02"
"47e194eec3ee759","2019-10-21"
"50ad17ddb0785ba","2019-11-13"
"928374f5838e5ad","2019-07-16"
"1d8aba95f8d20d3","2019-08-01"
"1d8aba95f8d20d3","2019-09-17"
"bb9634a35bfa314","2019-09-06"
"e19a2f12d7ec6d5","2019-11-25"
"dc648f647348064","2019-09-17"
"a8d563b0de598d1","2019-10-28"
"656ecf881dc5c92","2019-09-03"
"a56a7cb40b077e6","2019-09-10"
"f5510f8f503cf04","2019-07-19"
"da2145e264bcd5b","2019-07-31"
".4b8f682308fa17f","2019-10-27"
"d890bb766870306","2019-10-08"
"dac2e31694393bc","2019-09-04"
"cb036f94764b1bd","2019-09-19"
"3ea9067a16bf52f","2019-08-14"
"454a6a66188833f","2019-08-06"
"742489d6ca05351","2019-11-23"
"71f4ab658cdb1ee","2019-08-29"
"44212e75cc84f21","2019-12-31"
"583b926e3c0199d","2019-11-27"
"44e3f2c1b8bd2d6","2019-11-05"
"3dd9d7934cafcf7","2019-08-09"
"48d608109e4eb0e","2019-08-06"
"ed90b141018b134","2019-07-09"
"c2d827575ac6cef","2019-10-08"
"7513c3b6eaa3f2f","2019-10-07"
"288e23099e7913d","2019-09-20"
"2b46905f09a8806","2019-11-06"
"c1339a6d024145f","2019-12-04"
"f59417a540cc23b","2019-11-19"
"8965fdc5f8f2b90","2019-12-05"
"39925531f5588dc","2019-11-20"
"c0423d29c9285d1","2019-10-09"
"cb96f784c8397b2","2019-10-02"
"eee7e4d4994206c","2019-10-16"
"b3c5cd0745e4700","2019-12-12"
"28d5470f5ac58b0","2019-07-18"
"53dd183f7ee7a38","2019-08-20"
"15160add620b6d9","2019-10-15"
"362335a26790b5e","2019-11-14"
"491d64578e8fcf1","2019-08-28"
"d4c3ac7dca86eef","2019-11-11"
"eed7e602088fdd7","2019-09-23"
"2a553caa6f24eb6","2019-09-27"
"7560c1c758db7ba","2019-10-21"
"7560c1c758db7ba","2019-11-06"
"93d2af4635d331a","2019-10-03"
"9b980cdf667912c","2019-08-02"
"7de6bc791b9d49e","2019-08-08"
"0c6d707f9b60ed0","2019-12-10"
"29886961bcdda49","2019-07-22"
"30587469d458443","2019-11-21"
"3e56f8a673b423e","2019-12-06"
"15e7ecbd522a96b","2019-10-25"
"dcdef37c00f0333","2019-07-08"
"dff7482e3edd1a4","2019-11-07"
"88994e0730c282e","2019-10-16"
"a8c518e961dc6d3","2019-07-22"
"883563e8046c462","2019-11-07"
"2a4deac5841ed5b","2019-11-15"
"460bab7ea2bf8d8","2019-08-17"
"3ee00ca2b39a8f8","2019-10-23"
"07efd9d285e800b","2019-12-11"
"11171b5713f2020","2019-09-05"
"12ae12dbc192365","2019-08-13"
"819d511f53f2ffd","2019-11-04"
"04db82b1e867480","2019-07-10"
"1d804d5e9186240","2019-10-15"
"acadd5f28a3a2c3","2019-11-08"
"a65ceb472c24546","2019-09-23"
"530daebb8b49229","2019-09-18"
"9fc2d38294c5d60","2019-11-15"
"3a91832ca387b69","2019-10-30"
"0175b3a2a3f85e6","2019-11-04"
"028d2ff213ce047","2019-09-18"
"644107b0a4e463e","2019-09-26"
"66a8d9fcee0836b","2019-09-12"
"471281c820661eb","2019-12-09"
"69b8c77fefb684f","2019-07-02"
"e662d9de1fa535e","2019-08-05"
"eab2cc5653b144a","2019-09-11"
"4450d21c414a857","2019-11-22"
"cdd90122633cbc0","2019-08-15"
"5e317d39742d029","2019-09-23"
"c513d9315a593d8","2019-09-17"
"afc283f2aa7f559","2019-11-12"
"67118bd26384cfa","2019-10-21"
"933e081c3e46e78","2019-07-03"
"ea4916fb509fc8a","2019-11-07"
"213c1c221ecdf81","2019-08-14"
"161a2e6db4cac70","2019-08-30"
"4a9eab1352c714f","2019-07-23"
"24ca66fc38921be","2019-11-20"
"e79b385607ed63c","2019-09-12"
"9eb44cf8f5c9a44","2019-12-14"
"c9e7bc3d2fda60b","2019-08-08"
"cc5746fb4974beb","2019-09-30"
"b6d3f2ca966c0bc","2019-11-12"
"fe8d71b850f55eb","2019-11-11"
"16f1598097b05f5","2019-12-22"
"1e41705650be5cc","2019-10-21"
"03530c9197f5845","2019-09-04"
"13b66416dd2cb9a","2019-11-05"
"7dfa03451b06e4b","2019-11-11"
"1d8aba95f8d20d3","2019-08-29"
"e557ab65e628d1b","2019-12-23"
"cd32c1dd3902ca2","2019-11-11"
"976ea8ccf89d5c1","2019-07-09"
"1ee74719c143483","2019-08-21"
"a0d5291f7f604f6","2019-09-16"
"f2ee24698579f1e","2019-08-13"
"116160647662954","2019-09-20"
"a8557f6cdb8f808","2019-08-06"
"6470e890afc9c8c","2019-12-19"
"8c51105c07997b8","2019-12-05"
"aef932831efceaf","2019-12-02"
"58b7408d2b9cb96","2019-07-10"
"f5510f8f503cf04","2019-10-24"
"083b55c002487be","2019-11-21"
"146beb2b3437551","2019-10-11"
"9824a358fb3a2a9","2019-12-31"
"425679331d7ed77","2019-08-23"
"445c54c41f04d55","2019-07-09"
"506e723d885c045","2019-08-22"
"ba708156a800d27","2019-12-27"
"9d3501c4c0d5307","2019-12-10"
"c8c99507ec83c23","2019-08-30"
"08c0b78305376a5","2019-07-31"
"0f64459867200a3","2019-10-17"
"430ae6a6a966e11","2019-11-11"
"dd085f5a6732e63","2019-10-21"
"21c431b923364f6","2019-09-12"
"7a66e02f1dec2e8","2019-12-04"
"395033e8d3f1657","2019-12-04"
"7cd126411f639fb","2019-11-12"
"e99aabb18a9d7f8","2019-07-24"
"1046566f199f28b","2019-12-06"
"2c3f2e413f921f6","2019-11-26"
"f0b3c23615131d4","2019-10-21"
"b4229313269d0be","2019-07-01"
"30aa6c4dfef2710","2019-07-22"
"fb0362012f50d87","2019-12-19"
"9b084144b9d3272","2019-10-28"
"f9394501ca87621","2019-08-19"
"557ee6f6b73ba15","2019-12-11"
"9eb57934c8c6bff","2019-10-16"
"eb311827c42a6d0","2019-08-30"
"12290c303d96bd2","2019-11-05"
"698ef3d8901f4f2","2019-11-05"
"731795e3cc92c8e","2019-11-27"
"18277e5a1c24be0","2019-11-23"
"bb9ae4ce8e4e8df","2019-12-12"
"b22f06c14a72d13","2019-09-25"
"bfe33785c8c7d20","2019-07-31"
"ff29c3e5e72dcdd","2019-11-16"
"ac0069889a6f864","2019-09-27"
"b3480c9cb0e76a6","2019-07-16"
"72ae964179e14d8","2019-10-15"
"3d4dcaeb9057276","2019-07-15"
"38321aa8ab1cce8","2019-12-04"
"4861a0c6c9b1839","2019-11-12"
"4af54d46c4811dc","2019-09-27"
"ce67b94f66b27cf","2019-08-09"
"6f8febc2791bd19.bc50a278fd71130","2019-10-03"
"c1928be2bbbce96","2019-09-20"
"eac4181c58f9c95","2019-08-14"
"f25d73610b1e825","2019-07-29"
"361e7be9a7f8b70","2019-12-16"
"b1734dc052840f4","2019-11-12"
"ec7673e1c2e980e","2019-08-27"
"9dd32ce0dd7fb75","2019-08-22"
"bb60e177401921d","2019-12-26"
"5cf08a143735d4b","2019-08-07"
"46c53c63cb743ed","2019-08-20"
"8f1078510ea9b7a","2019-09-23"
"6ea07541fd81b86","2019-07-11"
"5856f3dea9c76cc","2019-11-12"
"2d0003513d58f2c","2019-09-23"
"6f3c99a441784b2","2019-08-29"
"72588ee3d0d19e1","2019-08-26"
"7e2524ae93830a0","2019-08-23"
"a528da1a771e5db","2019-08-23"
"fba4c24668ffdfe","2019-08-01"
"4465ef653a41374","2019-11-01"
"2e7f4d1a3697301","2019-11-06"
"223e45d618c09cf","2019-10-02"
"c2c9ab15acf1b4d","2019-07-01"
"0e5809aec3c4420","2019-08-27"
"146bdcab0f1a47d","2019-10-15"
"134579b6b81feed","2019-09-04"
"6ced40b88199121","2019-12-13"
"9a4c71c8f1e0a7f","2019-12-13"
"9e30ac71f3a07db","2019-08-24"
"0e5bb5b76717c6f","2019-07-11"
"33cdddc7e1dcbcb","2019-08-16"
"90e18720029bffe","2019-10-01"
"b95cac59658369b","2019-10-24"
"904a3da97a91f9b","2019-10-22"
"c179dcc13d31d71","2019-07-08"
"a0cacb491496c75","2019-11-04"
"7a636d1032433d9","2019-10-29"
"75d6489323c39ca","2019-07-11"
"0cf1d949b9d72bf","2019-12-26"
"f87c21560d36b29","2019-08-27"
"c8974da069d1f7f","2019-11-01"
"4bf62060a60eeb7","2019-10-23"
"96b5da7b8ba9d7a","2019-07-11"
"9982fbd8d8c0aec","2019-12-12"
"11eae5ef52d2817","2019-12-09"
"e32b72782e0d538","2019-09-27"
"e4dea6b5b84e23c","2019-11-13"
"2a4048858da812d","2019-11-13"
"41b5bc890bcc767","2019-10-10"
"19678e18229521e","2019-09-23"
"b3ab2490ed5d150","2019-12-18"
"b3ab2490ed5d150","2019-07-03"
"b3ab2490ed5d150","2019-07-16"
"bdf595b005d731d","2019-08-07"
"4743b195dbb1207","2019-12-10"
"946d8d3aa23a4fe","2019-09-13"
"a67ea455cd696d5","2019-11-27"
"b8a8e1fa242fdd7","2019-11-09"
"a2c5357e20d7e5b","2019-07-19"
"b0da657da57a57e","2019-09-13"
"5103ec92b5f90a9","2019-09-25"
"536336ed62110a6","2019-10-30"
"7dad14bb75ec985","2019-12-30"
"d6dae2731c3be1e","2019-11-16"
"b7b5b092b9c15a3","2019-07-08"
"4c6f4511323fc0f","2019-12-11"
"107684b23a26cf7","2019-07-26"
"669c2504e23ace4","2019-07-19"
"5f193f286f48298","2019-11-25"
"76e91637ba34c02","2019-12-11"
"bad4c0e953ab92b","2019-08-29"
"bf3a998158748d1","2019-11-21"
"e6abee67246e927","2019-08-14"
"523ff998160bfc3","2019-11-09"
"42a877dfe20ede8","2019-10-22"
"32fe97d1f980a3e","2019-10-01"
"65a62bfac81feeb","2019-07-23"
"65f0f3ed2333b9f","2019-08-12"
"d87c7bd569506dd","2019-12-06"
"fd5d0bb42f1d9d8","2019-09-11"
"9782e7cfd68334b","2019-07-18"
"ebd6d1d736d1b89","2019-11-15"
"627ea6c41b34153","2019-12-16"
"6e6a67c2ce09ced","2019-10-23"
"0878d30eeb9a337","2019-10-09"
"ccf8e672ca01686","2019-08-19"
"8e71b9f60ededac","2019-11-21"
"ae77e43253a3f55","2019-12-13"
"0f5834d3029d4ab","2019-07-29"
"e072f56a45b674a","2019-09-02"
"d9b62911bd1525c","2019-08-21"
"bc5ea7c520f70b4","2019-07-10"
"c5af013bf2a9bad","2019-07-24"
"84d048e8d8757a9","2019-08-20"
"264924ce15fec44","2019-12-19"
"626311dd7278944","2019-12-23"
"e0e9b625d2ffcc7","2019-10-09"
"48bc40a2038b118","2019-09-28"
"2f149c74d9726fa","2019-07-17"
"b141833edc55b92","2019-09-09"
"c0692e57e6b49d9","2019-08-12"
"f9da5a2ed34b5c2","2019-07-11"
"a4e3b039a8328f2","2019-08-06"
"705acea048b77ea","2019-08-28"
"9661f133134554d","2019-07-29"
"aefd1e0912e5ae3","2019-12-23"
"6973099f88fe632","2019-09-26"
"a16e0a514739afd","2019-11-05"
"b82dfbc61dc9830","2019-10-16"
"ee0ebc83b46407d","2019-09-30"
"4d162c876ef691d","2019-08-05"
"9038b003b53458a","2019-12-09"
"92495814df2aab3","2019-11-05"
"b56d7424b71c66b","2019-07-22"
"cbef31300231fe5","2019-12-04"
"08bbe5ba706dc57","2019-08-22"
"ba93aa8dace18f8","2019-11-18"
"f797cf544d63f8f","2019-08-08"
"6a302887b84fd56","2019-11-08"
"af15bb28f23ce57","2019-07-23"
"9080411d0f7d778","2019-11-11"
"988f25686a3fc14","2019-12-16"
"48daabad648cb60","2019-10-17"
"4fedefe3f132fb4","2019-10-11"
"4e66e63b7ed997d","2019-12-05"
"714cebc61cdb06c","2019-11-26"
"8637feef7350842","2019-08-13"
"18dc16d37705a0d","2019-10-24"
"32ed0d18245a607","2019-08-09"
"440f524951e1ec4","2019-10-07"
"af9682d336d651e","2019-11-25"
"af9682d336d651e","2019-10-23"
"5bcffc0bf75d145","2019-08-19"
"195690c58d34683","2019-10-29"
"d98ddbb994f6841","2019-09-13"
"8b645521ab0d78b","2019-12-09"
"b1d7e41323c7255","2019-09-25"
"eda1bcc1c51643f","2019-12-12"
"34970bcb1d239b3","2019-08-02"
"26804e709465262","2019-08-08"
"0349fbceb98713a","2019-12-03"
"223e45d618c09cf","2019-10-10"
"cad3f38d7723694","2019-12-03"
"0cb25ca3dc1d445","2019-07-11"
"1aab85a6fb70bdb","2019-11-12"
"612dac99387c9cc","2019-08-26"
"9e31b39b564bf01","2019-09-26"
"9482667ca0d7df1","2019-10-17"
"97596643b5a9965","2019-12-11"
"2deb137969d394a","2019-09-04"
"823f1f4f6b7d29a","2019-08-05"
"a0cacb491496c75","2019-12-11"
"8b61b83a3bb87ea","2019-07-25"
"d6adf0e578f29a4","2019-07-12"
"4b8caa60455762f","2019-11-21"
"02a038ad04bff40","2019-12-19"
"5ee0205233ef89f","2019-07-30"
"6889ecf8a3a792b","2019-10-29"
"9312b8860ea8daf","2019-12-16"
"6be99706336fe07","2019-10-21"
"fe5b80fda8eb95f","2019-10-24"
"36c263b50f01717","2019-07-15"
"8e63ae99c85be8c","2019-11-13"
"18b35c05f95e866","2019-09-06"
"24092d94c1ce2dd","2019-09-12"
"61009fc49b2088c","2019-12-15"
"61e712e9155f945","2019-11-01"
"7bf975307b87248","2019-08-16"
"2ffc17f3768b21c","2019-11-25"
"0fc1a05b6333c33","2019-10-09"
"88a314c34bd5c04","2019-12-02"
"8e3c45222548581","2019-07-30"
"9d320c4227fbac1","2019-10-01"
"35a67ee90a89f1a","2019-08-29"
"109231342635673","2019-09-10"
"a7c1fbf136ca900","2019-09-06"
"b9538759204971b","2019-07-30"
"bc63a0fe6bb03aa","2019-09-18"
"d48ed390043a57e","2019-12-05"
"44d91d215bdc848","2019-07-18"
"7dad14bb75ec985","2019-08-08"
"fec06cd277eeb05","2019-10-21"
"08805c57fb5b4fd","2019-07-16"
"7e9acc9a9837bfc","2019-12-10"
"34fd2190508ee5a","2019-10-23"
"54a9387cc0ef3a4","2019-08-09"
"6bd0ed1eeb6e0b3","2019-10-11"
"54cafeb2df8d027","2019-10-17"
"66429b3f3957318","2019-12-16"
"e1f393e896e7ed6","2019-08-13"
"ce745184f988449","2019-10-07"
"d024af167ab6be8","2019-07-10"
"c8395ca13605893","2019-10-25"
"fd40a9af96f8645","2019-12-17"
"b28e805ae18a9de","2019-09-11"
"33f5a34c008894e","2019-09-27"
"81edc1691d7be6c","2019-07-22"
"0aeeae70f163280","2019-07-02"
"785fca5e8e9303c","2019-10-01"
"fac72d4fc0da504","2019-08-14"
"ce27cd5ce948db6","2019-10-15"
"e852216995a9fc9","2019-07-12"
"e852216995a9fc9","2019-10-01"
"86972e08ebe9887","2019-08-01"
"26e632f70d5b26f","2019-12-05"
"2e1e1765ffa78d2","2019-12-11"
"fab4b69cc3cf0c2","2019-10-21"
"0aa787698948afe","2019-10-31"
"5c5af5737ea9740","2019-12-06"
"72ae964179e14d8","2019-10-16"
"7f875af4be17bd4","2019-09-02"
"89b6360e45b8ffe","2019-11-14"
"0877a562ce85c02","2019-07-18"
"52e876aa200c0a4","2019-09-13"
"7cadfbe39fa2c32","2019-12-16"
"b3499d0aa640e12","2019-12-12"
"a4b5e6c5a2d9258","2019-09-11"
"c8fc4e9e9ca4f97","2019-10-31"
"24bdf66d93a3cf3","2019-09-18"
"c51199b79df0cb0","2019-12-09"
"9dc709dc9bdbfc6","2019-09-16"
"e691a44bbdf77e0","2019-07-08"
"aaf4668023d00ec","2019-10-15"
"922c14b4bbc0b8f","2019-10-16"
"acf76313fbf008d","2019-10-15"
"0f4b44cf9c1408c","2019-09-24"
"c45d15dd9d92bf7","2019-12-12"
"2574372cad8312c","2019-08-30"
"7dea92e02f0df32","2019-09-11"
"8fc87889dd02f2c","2019-10-11"
"848a1488e068fe3","2019-12-13"
"49ba95db4fdff64","2019-07-11"
"4c2ea265ff12f5b","2019-08-01"
"0099a473904d5b0","2019-09-19"
"7317f1a9268a67f","2019-12-03"
"7d75ac2f66d9c28","2019-07-10"
"211c0e24547b58e","2019-08-02"
"c4bd3e2aa6053d3","2019-10-15"
"2586ef722572ceb","2019-10-07"
"2776fe26e6b4bc0","2019-12-04"
"0b0af6b0bc228b7","2019-11-01"
"3890f173d550e61","2019-09-25"
"0a58db9c58b9812","2019-09-09"
"69d8631dd7a1f11","2019-07-17"
"e802287208f9968","2019-12-11"
"7100a122aa56428","2019-10-08"
"ee336b178fa4dba","2019-10-18"
"eec74128087e9fb","2019-12-18"
"f4cfc5de2fc9b0d","2019-09-12"
"f8614c264ded46b","2019-10-08"
"fd989aceb55a3ee","2019-07-20"
"97596643b5a9965","2019-12-12"
"ca1e9d6ad05a096","2019-07-08"
"ef5af5019bf5e52","2019-11-04"
"9117bbeaf36276b","2019-10-07"
"ad151760631c5de","2019-12-11"
"b3aad8c781743e9","2019-10-10"
"fd35b87436adcd8","2019-10-29"
"658615329fa0442","2019-12-10"
"831775f14a2f6be","2019-12-03"
"19b95258c227a0f","2019-11-26"
"4263b8ac11fbfa7","2019-08-30"
"4e57135345a9713","2019-08-08"
"6efebdd94e3ca15","2019-08-20"
"dd27b0bb158b4aa","2019-11-07"
"54246b13be6ba9c","2019-12-09"
"300f833d85682be","2019-07-01"
"5f8cd15a8a1ad78","2019-10-15"
"135c538a622a7e6","2019-11-12"
"dafadc12d2ea319","2019-10-22"
"9183195be52c541","2019-07-19"
"a1f409c49ee455a","2019-07-11"
"973de360b30004e","2019-07-08"
"fec06cd277eeb05","2019-08-15"
"048a0c14a46bfea","2019-08-08"
"70501c41edb7ffa","2019-09-10"
"551de25acf8b1be","2019-12-31"
"1252078dbd280de","2019-09-05"
"92c12a0b2940331","2019-08-27"
"a5071356892013a","2019-12-17"
"c3582bdad550af3","2019-10-09"
"0d50e8e87f0cf88","2019-11-05"
"6ccf83b45e0d2b8","2019-11-27"
"a84553a2e45e82d","2019-11-23"
"b56cadd631ca2ad","2019-09-30"
"d7e282576185547","2019-11-15"
"edf98f98f15dcbf","2019-08-02"
"1f99ccb49351877","2019-11-14"
"5fc0694773a529f","2019-11-05"
"dd275044d222747","2019-10-25"
"ed0ecf0fd8a07af","2019-09-10"
"e6f392b06a44d9c","2019-11-12"
"00f8f01008d8020","2019-11-21"
"8237b95baeed6d6","2019-08-24"
"d3cc469bbaaed59","2019-11-26"
"0394f480fbf5f50","2019-11-04"
"936ca28ea888e4d","2019-11-22"
"09f9ce38155b6f7","2019-09-26"
"d1e01c4bbf5f2f9","2019-10-03"
"455237653c1ebed","2019-11-12"
"5b0050c9ca69c91","2019-11-12"
"9d60d85288c9842","2019-10-11"
"9d87e718c5662f3","2019-10-17"
"4d580c27febf778","2019-11-13"
"54e571d0849a21a","2019-07-26"
"1ab5069769bc848","2019-12-12"
"b398678fc0631a4","2019-11-07"
"658e1982192731a","2019-10-17"
"a05b088cb8bfa98","2019-10-03"
"bd95426b5c58e6a","2019-09-18"
"4dbd47d422b0c56","2019-11-22"
"91db0827c485aaa","2019-11-27"
"a65758ad83adcb6","2019-09-30"
"bcbb43ea2f867c6","2019-09-27"
"6fde1ab2de5e47d","2019-12-31"
"8ed73928a2b4196","2019-07-08"
"6d76b2a962e1912","2019-12-04"
"8b716a5da63bcea","2019-09-25"
"ca9683d96c3fdc2","2019-12-04"
"f2ee5e3ec0baee5","2019-12-22"
"30b5edf7de7675d","2019-09-19"
"7c1d1f14662cfac","2019-08-22"
"20686406e1debbb","2019-12-17"
"f193530f25cc454","2019-11-07"
"f7aeac1ba123d53","2019-10-02"
"e21e695e679c087","2019-08-21"
"b7ca4a2bf44ccaf","2019-09-19"
"7430b7ded159320","2019-08-30"
"03fc892a19eb06c","2019-11-01"
"cb826d4d2ec761f","2019-11-14"
"a48e738182b7008","2019-08-13"
"8e2b1e8e8b7de30","2019-11-22"
"b4a569a9ffc3d63","2019-07-22"
"759f361a9fa6ebb","2019-11-19"
"a1c5e076ddfbcdc","2019-10-11"
"d24ed17485d8bcc","2019-08-19"
"63d531aa2b4a4d6","2019-11-12"
"7495dc005035068","2019-10-23"
"95c5972e9375987","2019-11-13"
"6df77d72e5e6e0a","2019-08-22"
"0793555900c09f3","2019-12-06"
"0793555900c09f3","2019-10-23"
"f36e1accbdf4730","2019-09-20"
"1cd3710db309c2b","2019-11-21"
"2f281ee8441824d","2019-08-29"
"247d63a3722585f","2019-12-02"
"300f833d85682be","2019-11-26"
"c477541561e7eb7","2019-08-21"
"dafadc12d2ea319","2019-09-17"
"f905f197c65171c","2019-08-01"
"c71dabbda39e072","2019-08-14"
"44c1a27af4f6018","2019-08-08"
"925b435e7a8df5c","2019-09-09"
"ac025f0f8b435aa","2019-10-15"
"b167e7a37523521","2019-07-17"
"9d320c4227fbac1","2019-11-05"
"4c58d164503875f","2019-10-23"
"46aa18c2185aa8a","2019-11-11"
"42fe96d2778c455","2019-10-22"
"d98f94d89982a88","2019-07-08"
"dbb9160b1991802","2019-09-03"
"f49c18a502f9710","2019-07-09"
"7a5e645c7481d65","2019-11-14"
"ac6468f87f74c04","2019-12-31"
"d1027c0c122a49b","2019-10-21"
"17c166f2e9bcdb3","2019-10-03"
"7e9acc9a9837bfc","2019-12-06"
"cd417506675d835","2019-11-22"
"6060e3f1cf58427","2019-07-29"
"5f4df287496eff8","2019-07-19"
"a5071356892013a","2019-07-31"
"222cc0ebbb96c12","2019-11-07"
"b5eaa62fa5ab532","2019-11-15"
"bfaa35b269743c7","2019-09-27"
"6bb26e236c80956","2019-08-29"
"11b2248e6264e5c","2019-07-18"
"4849faefe45636d","2019-09-11"
"54e01cea48a7368","2019-09-24"
"3a0ce05de881206","2019-11-05"
"bcef86c2d6d35c8","2019-10-31"
"eca070cb6f82f98","2019-12-23"
"877f3f5f215ede1","2019-10-29"
"16eb77da0d04f9f","2019-10-28"
"0236939fac837be","2019-09-27"
"0876d6238c7e99d","2019-10-11"
"1d3eae902c132b4","2019-08-27"
